Li	DET	le
secuns	NOUN	second
liures	NOUN	lire
est	VERB	estre
de	ADP	de
la	DET	le
uie	NOUN	ui
et	CCONJ	et
des	ADP.DET	de.le
miracles	NOUN	miralt
del	ADP.DET	de.le
honorable	NOUN	honorable
Benoit	PROPN	benoiier
.	PUNCT	.
Ici	ADV	ici
comencent	VERB	commencer
li	DET	le
capitel	NOUN	captil
del	ADP.DET	de.le
secund	ADJ	second
liure	NOUN	lire
.	PUNCT	.
I	DET	i
.	PUNCT	.
Del	ADP.DET	de.le
brisiet	NOUN	brisier
tamis	NOUN	tami
et	CCONJ	et
refermeit	VERB	refaire
.	PUNCT	.
II	ADJ	it
.	PUNCT	.
De	ADP	de
la	DET	le
uencue	NOUN	hondue
temptation	NOUN	tempteut
de	ADP	de
la	DET	le
char	NOUN	char
.	PUNCT	.
III	ADJ	deus
.	PUNCT	.
De	ADP	de
l'	DET	le
ampolete	NOUN	ampelete
de	ADP	de
uoire	VERB	hoire
ki	PRON	qui
rumpit	VERB	rompre
par	ADP	par
l'	DET	le
ensenge	NOUN	ensenge
de	ADP	de
la	DET	le
croiz	NOUN	croiz
.	PUNCT	.
IIII	DET	catre
.	PUNCT	.
Del	ADP.DET	de.le
moine	NOUN	moine
de	ADP	de
uable	ADJ	haudel
pense	NOUN	penser
ki	PRON	qui
fut	VERB	être
remeneiz	VERB	remanoir
a	ADP	a
salut	VERB	salüer
.	PUNCT	.
V	DET	ci
.	PUNCT	.
De	ADP	de
l'	DET	le
aigue	NOUN	aigue
cui	PRON	cui
il	PRON	il
en	ADP	en
la	DET	le
haltece	NOUN	hautece
del	ADP.DET	de.le
mont	NOUN	monde
fors	ADV	fors
menat	VERB	mener
d'	ADP	de
une	DET	un
piere	NOUN	piere
.	PUNCT	.
VI	DET	sept
.	PUNCT	.
Del	ADP.DET	de.le
fer	NOUN	fer
ki	PRON	qui
del	ADP.DET	de.le
parfont	ADJ	parfont
de	ADP	de
l'	DET	le
aigue	NOUN	aigue
retornat	VERB	retorner
a	ADP	a
son	DET	son
manoir	VERB	manoir
.	PUNCT	.
VII	DET	sept
.	PUNCT	.
De	ADP	de
son	DET	son
disciple	NOUN	diclime-chil
ki	PRON	qui
alat	VERB	aler
sor	ADP	sor
les	DET	le
aigues	NOUN	aigue
de	ADP	de
ses	DET	son
piez	NOUN	pié
.	PUNCT	.
