L'	DET	le
AN	ADP	an
DE	ADP	de
GRACE	ADJ	grache
MIL	ADJ	mille
TROIS	ADJ	trois
CENS	ADJ	cent
QUATRE	ADJ	quatre
VINS	ADJ	vingt
ET	CCONJ	et
NEUF	ADJ	neuf
,	PUNCT	,
le	DET	le
lundi	NOUN	lundi
VJe	ADJ	six
jour	NOUN	jour
de	ADP	de
septembre	NOUN	septembre
,	PUNCT	,
en	ADP	en
jugement	NOUN	jugement
sur	ADP	sur
les	DET	le
carreaux	NOUN	carreau
par	ADP	par
devant	ADP	devant
mons.	NOUN	monseigneur
le	DET	le
prevost	NOUN	prévôt
,	PUNCT	,
presens	NOUN	présent
maistres	NOUN	maître
Guillaume	PROPN	guillaume
Porel	PROPN	porel
,	PUNCT	,
conseiller	VERB	conseillier
du	ADP.DET	de.le
roy	NOUN	roi
nostre	DET	notre
sire	NOUN	seignor
en	ADP	en
son	DET	son
parlement	NOUN	parlement
;	PUNCT	;
Dreue	PROPN	dreue
d'	ADP	de
Ars	PROPN	ars
,	PUNCT	,
auditeur	NOUN	auditeur
du	ADP.DET	de.le
Chastellet	PROPN	châtelet
et	CCONJ	et
lieutenant	NOUN	lieutenant
dudit	ADP.DET	de.ledit
mons.	NOUN	monseigneur
le	DET	le
prevost	NOUN	prévôt
;	PUNCT	;
Andry	PROPN	angir
le	DET	le
Preux	ADJ	preux
,	PUNCT	,
procureur	NOUN	procureur
du	ADP.DET	de.le
roy	NOUN	roi
nostre	DET	notre
sire	NOUN	seignor
oudit	ADP.DET	en.ledit
Chastellet	PROPN	châtelet
,	PUNCT	,
et	CCONJ	et
Denis	PROPN	denis
de	ADP	de
Bausmes	PROPN	bausme
,	PUNCT	,
advocat	NOUN	avocat
illec	ADV	illuec
;	PUNCT	;
fu	VERB	estre
fait	VERB	faire
venir	VERB	venir
Symon	PROPN	simon
de	ADP	de
Verrue	VERB	verrue
,	PUNCT	,
escuïer	VERB	escuyer
,	PUNCT	,
de	ADP	de
la	DET	le
parroisse	VERB	paroisse
de	ADP	de
Marigny	PROPN	maring
,	PUNCT	,
à	ADP	à
quatre	DET	quatre
lieues	NOUN	lieue
prez	NOUN	prest
de	ADP	de
Poitiers	NOUN	poitiers
,	PUNCT	,
prisonnier	NOUN	prisonnier
admené	VERB	amener
oudit	ADP.DET	en.ledit
Chastellet	PROPN	châtelet
,	PUNCT	,
et	CCONJ	et
envoïé	VERB	envoyer
par	ADP	par
ledit	DET	ledit
maistre	NOUN	maître
Denis	PROPN	denis
de	ADP	de
Bausmes	PROPN	bausme
,	PUNCT	,
maire	ADJ	maire
de	ADP	de
la	DET	le
juridicion	NOUN	juridiction
de	ADP	de
Saint-Magloire	PROPN	saint-magloire
,	PUNCT	,
esquelles	ADV	en.lequel
prisons	NOUN	prison
de	ADP	de
Saint-Magloire	PROPN	saint-magloire
il	PRON	il
estoit	VERB	estre
detenu	VERB	detenir
prisonnier	NOUN	prisonnier
pour	ADP	pour
cause	NOUN	cause
d'	ADP	de
unes	DET	un
heures	NOUN	heure
de	ADP	de
Nostre	DET	notre
Dame	NOUN	dame
par	ADP	par
lui	PRON	lui
