Le	DET	le
vilains	ADJ	vilain
dit	VERB	dire
an	ADP	en
son	DET	son
respit	NOUN	respit
que	SCONJ	que
tel	DET	tel
chose	NOUN	chose
a	ADP	a
l'	DET	le
an	ADP	en
an	ADP	en
despit	NOUN	despit
qui	PRON	qui
mout	ADV	mout
valt	VERB	valoir
mialz	ADV	mieus
que	SCONJ	que
l'	DET	le
an	ADP	en
ne	ADV	ne
cuide	VERB	cuidier
;	PUNCT	;
por	ADP	por
ce	PRON	ce
fet	VERB	faire
bien	NOUN	bien
qui	PRON	qui
son	DET	son
estuide	NOUN	estudie
atorne	VERB	atorner
a	ADP	a
bien	NOUN	bien
,	PUNCT	,
quel	DET	quel
que	SCONJ	que
il	PRON	il
l'	DET	le
ait	VERB	avoir
,	PUNCT	,
car	CCONJ	car
qui	PRON	qui
son	DET	son
estuide	NOUN	estudie
antrelait	NOUN	entrelaiier
,	PUNCT	,
tost	DET	tost
i	ADV	i
puet	VERB	pöoir
tel	DET	tel
chose	NOUN	chose
teisir	VERB	taire
qui	PRON	qui
mout	ADV	mout
vandroit	VERB	venir
puis	NOUN	puis
a	ADP	a
pleisir	NOUN	plaisir
.	PUNCT	.
Por	ADP	por
ce	PRON	ce
dist	VERB	dire
Crestiens	PROPN	crestiien
de	ADP	de
Troies	PROPN	trois
que	SCONJ	que
reisons	NOUN	raison
est	VERB	estre
que	SCONJ	que
tote	DET	tot
voies	NOUN	voie
doit	VERB	devoir
chascuns	DET	chascun
panser	VERB	penser
et	CCONJ	et
antandre	VERB	entendre
a	ADP	a
bien	NOUN	bien
dire	VERB	dire
et	CCONJ	et
a	ADP	a
bien	NOUN	bien
aprandre	VERB	aprendre
,	PUNCT	,
et	CCONJ	et
tret	VERB	traire
d'	ADP	de
un	DET	un
conte	NOUN	comte
d'	ADP	de
avanture	NOUN	aventure
une	DET	un
mout	ADV	mout
bele	ADJ	bel
conjointure	NOUN	conjuire
par	ADP	par
qu'	SCONJ	que
an	ADP	en
puet	VERB	pöoir
prover	VERB	prover
et	CCONJ	et
savoir	VERB	savoir
que	SCONJ	que
cil	DET	cel
ne	ADV	ne
fet	VERB	faire
mie	ADV	mie
savoir	VERB	savoir
qui	PRON	qui
s'	DET	soi
escience	NOUN	échendier
n'	ADV	ne
abandone	VERB	abandoner
tant	ADV	tant
con	SCONJ	come
Dex	PROPN	dieu
la	DET	le
grasce	NOUN	grace
l'	DET	le
an	ADP	en
done	VERB	doner
.	PUNCT	.
D'	ADP	de
Erec	PROPN	erec
,	PUNCT	,
le	DET	le
fil	NOUN	fil
Lac	PROPN	lac
,	PUNCT	,
est	VERB	estre
li	DET	le
contes	NOUN	comte
,	PUNCT	,
que	SCONJ	que
devant	ADP	devant
rois	NOUN	roi
et	CCONJ	et
devant	ADP	devant
contes	NOUN	comte
depecier	VERB	depecier
et	CCONJ	et
corronpre	VERB	corrompre
suelent	VERB	soloir
cil	DET	cel
qui	PRON	qui
de	ADP	de
conter	VERB	conter
vivre	VERB	vivre
vuelent	VERB	voloir
.	PUNCT	.
Des	ADP.DET	de.le
or	NOUN	or
comancerai	VERB	comencier
l'	DET	le
estoire	NOUN	estoire
qui	PRON	qui
toz	DET	tot
jorz	NOUN	jor
mes	DET	mais
iert	VERB	estre
an	ADP	en
mimoire	NOUN	memoire
tant	ADV	tant
con	SCONJ	come
durra	VERB	durer
crestiantez	NOUN	crestïenté
;	PUNCT	;
de	ADP	de
ce	PRON	ce
s'	DET	soi
est	VERB	estre
Crestiens	PROPN	crestiien
vantez	NOUN	vanter
.	PUNCT	.
Au	ADP.DET	a.le
jor	NOUN	jor
de	ADP	de
Pasque	NOUN	pasque
,	PUNCT	,
au	ADP.DET	a.le
tans	NOUN	tens
novel	ADJ	novel
,	PUNCT	,
a	ADP	a
Quaradigan	PROPN	caradigan
,	PUNCT	,
son	DET	son
chastel	NOUN	chastel
,	PUNCT	,
ot	VERB	avoir
li	DET	le
rois	NOUN	roi
Artus	PROPN	artu
cort	NOUN	cort
tenue	VERB	tenir
.	PUNCT	.
Einz	ADV	ainz
si	ADV	si
riche	ADJ	riche
ne	ADV	ne
fu	VERB	estre
veüe	NOUN	vëoir
,	PUNCT	,
que	SCONJ	que
mout	ADV	mout
i	ADV	i
ot	VERB	avoir
boens	ADJ	bon
chevaliers	NOUN	chevalier
,	PUNCT	,
hardiz	ADJ	hardi
et	CCONJ	et
conbatanz	VERB	combatre
et	CCONJ	et
fiers	ADJ	fier
,	PUNCT	,
et	CCONJ	et
riches	ADJ	riche
dames	NOUN	dame
et	CCONJ	et
puceles	NOUN	pucele
,	PUNCT	,
filles	NOUN	fille
de	ADP	de
rois	NOUN	roi
,	PUNCT	,
gentes	ADJ	gent
et	CCONJ	et
beles	ADJ	bel
.	PUNCT	.
Mes	CCONJ	mais
einçois	ADV	ainçois
que	SCONJ	que
la	DET	le
corz	NOUN	cort
fausist	VERB	faire
,	PUNCT	,
li	DET	le
rois	NOUN	roi
a	ADP	a
ses	DET	son
chevaliers	NOUN	chevalier
dist	VERB	dire
