Belle	ADJ	beau
,	PUNCT	,
bonne	ADJ	bon
,	PUNCT	,
nompareille	NOUN	nompraille
,	PUNCT	,
plaisant	ADJ	plaire
,	PUNCT	,
Je	PRON	je
vous	PRON	vous
suppli	VERB	supple
,	PUNCT	,
vueilliez	NOUN	vouloir
me	PRON	je
pardonner	VERB	pardoner
,	PUNCT	,
Se	SCONJ	se
moy	PRON	moi
,	PUNCT	,
qui	PRON	qui
sui	VERB	estre
vostre	DET	vostre
grace	NOUN	grace
actendant	VERB	attendre
,	PUNCT	,
Viens	NOUN	venir
devers	ADP	devers
vous	PRON	vous
pour	ADP	pour
mon	DET	mon
fait	VERB	faire
raconter	VERB	raconter
.	PUNCT	.
Plus	ADV	plus
longuement	ADV	longuement
je	PRON	je
ne	ADV	ne
le	DET	le
puis	NOUN	puis
celer	VERB	celer
Qu'	CCONJ	que
il	PRON	il
ne	ADV	ne
faille	NOUN	faille
que	SCONJ	que
sachiés	VERB	savoir
ma	DET	mon
destresse	ADJ	destre
,	PUNCT	,
Comme	SCONJ	comme
celle	DET	cil
qui	PRON	qui
me	PRON	je
peut	VERB	pouvoir
conforter	VERB	conforter
;	PUNCT	;
Car	CCONJ	car
je	PRON	je
vous	PRON	vous
tiens	NOUN	tenir
pour	ADP	pour
ma	DET	mon
seule	ADJ	sol
maistresse	ADJ	maître
.	PUNCT	.
Se	SCONJ	se
si	ADV	si
a	ADP	a
plain	ADJ	plein
vous	PRON	vous
vois	NOUN	aler
mes	DET	mais
maulx	NOUN	mal
disant	VERB	dire
,	PUNCT	,
Force	NOUN	force
d'	ADP	de
Amours	NOUN	amour
me	PRON	je
fait	VERB	faire
ainsi	ADV	ainsi
parler	VERB	parler
;	PUNCT	;
Car	CCONJ	car
je	PRON	je
devins	VERB	devin
vostre	DET	vostre
loyal	ADJ	loyal
servant	NOUN	servir
,	PUNCT	,
Le	DET	le
premier	ADJ	premier
jour	NOUN	jour
que	SCONJ	que
je	PRON	je
peuz	NOUN	pouvoir
regarder	VERB	regarder
La	DET	le
grant	ADJ	grant
beauté	NOUN	beauté
que	SCONJ	que
vous	PRON	vous
avez	VERB	avoir
sans	NOUN	sans
per	NOUN	per
,	PUNCT	,
Qui	PRON	qui
me	PRON	je
feroit	VERB	faire
avoir	VERB	avoir
toute	DET	tout
liesse	NOUN	lié
,	PUNCT	,
Se	SCONJ	se
serviteur	NOUN	serviteur
vous	PRON	vous
plaisoit	VERB	plaire
me	PRON	je
nommer	VERB	nommer
;	PUNCT	;
Car	CCONJ	car
je	PRON	je
vous	PRON	vous
tiens	NOUN	tenir
pour	ADP	pour
ma	DET	mon
seule	ADJ	sol
maistresse	ADJ	maître
.	PUNCT	.
Que	CCONJ	que
me	PRON	je
donnez	VERB	donner
en	ADP	en
octroy	NOUN	octroy
don	PRON	dont
si	ADV	si
grant	ADJ	grant
,	PUNCT	,
Je	PRON	je
ne	ADV	ne
l'	DET	le
ose	VERB	oser
dire	VERB	dire
ne	ADV	ne
demander	VERB	demander
;	PUNCT	;
Mais	CCONJ	mais
s'	DET	soi
il	PRON	il
vous	PRON	vous
plaist	NOUN	plaire
que	SCONJ	que
,	PUNCT	,
de	ADP	de
cy	ADV	ci
en	ADP	en
avant	ADV	avant
,	PUNCT	,
En	ADP	en
vous	PRON	vous
servant	NOUN	servir
,	PUNCT	,
puisse	VERB	pöoir
ma	DET	mon
vie	NOUN	vie
user	VERB	user
,	PUNCT	,
Je	PRON	je
vous	PRON	vous
supply	VERB	supple
que	SCONJ	que
,	PUNCT	,
sans	NOUN	sans
me	PRON	je
refuser	VERB	refuser
,	PUNCT	,
Vueilliez	NOUN	vouloir
souffrir	VERB	souffrir
qu'	SCONJ	que
y	ADV	y
mette	NOUN	mettre
ma	DET	mon
jeunesse	NOUN	jeunesse
;	PUNCT	;
Nul	DET	nul
autre	ADJ	autre
bien	NOUN	bien
je	PRON	je
ne	ADV	ne
vueil	NOUN	vouloir
souhaidier	VERB	souarite
,	PUNCT	,
Car	CCONJ	car
je	PRON	je
vous	PRON	vous
tiens	NOUN	tenir
pour	ADP	pour
ma	DET	mon
seule	ADJ	sol
maistresse	ADJ	maître
.	PUNCT	.
Vueilliez	NOUN	vouloir
voz	DET	vostre
yeulx	NOUN	il
emprisonner	VERB	emprisoner
,	PUNCT	,
Et	CCONJ	et
sur	ADP	sur
moy	PRON	moi
plus	ADV	plus
ne	ADV	ne
les	DET	le
giettés	NOUN	jeter
;	PUNCT	;
Car	CCONJ	car
quant	SCONJ	cant
vous	PRON	vous
plaist	NOUN	plaire
me	PRON	je
regarder	VERB	regarder
,	PUNCT	,
Par	ADP	par
Dieu	PROPN	dieu
,	PUNCT	,
Belle	ADJ	beau
,	PUNCT	,
vous	PRON	vous
me	PRON	je
tués	NOUN	taire
,	PUNCT	,
Et	CCONJ	et
en	ADP	en
tel	DET	tel
point	NOUN	point
mon	DET	mon
cueur	NOUN	coeur
mettés	VERB	mettre
Que	CCONJ	que
je	PRON	je
ne	ADV	ne
sçay	NOUN	savoir
que	SCONJ	que
faire	VERB	faire
doye	VERB	devoir
,	PUNCT	,
Je	PRON	je
suis	VERB	estre
mort	NOUN	mort
,	PUNCT	,
