LA	DET	le
CONQUETE	VERB	conquerre
DE	ADP	de
CONSTANTINOPLE	ADJ	constance-pion
ICHI	DET	ichit
COMMENCHE	ADJ	commenchier
LI	DET	le
PROLOGUES	NOUN	prologue
DE	ADP	de
COUSTANTINOBLE	ADJ	costandonce
,	PUNCT	,
COMMENT	ADV	comment
ELE	ADV	elle
FU	VERB	estre
PRISE	NOUN	prise
;	PUNCT	;
APRES	NOUN	après
SI	ADJ	si
ORRES	PROPN	ore
POUR	NOUN	pour
COI	DET	coi
ON	PRON	on
I	DET	i
ALA	PROPN	alea
.	PUNCT	.
Chi	PRON	ci
commenche	VERB	commencer
li	DET	le
estoires	NOUN	estoire
de	ADP	de
chiaus	DET	cil
qui	PRON	qui
conquisent	VERB	conquerre
Coustantinoble	PROPN	coutandre
;	PUNCT	;
si	ADV	si
vous	PRON	vous
dirons	VERB	dire
aprés	ADP	après
qui	PRON	qui
il	PRON	il
furent	VERB	estre
et	CCONJ	et
par	ADP	par
quele	DET	quel
raison	NOUN	raison
il	PRON	il
i	ADV	i
alerent	VERB	aler
.	PUNCT	.
Il	PRON	il
avint	VERB	avenir
,	PUNCT	,
en	ADP	en
ichel	NOUN	icel
tans	NOUN	tens
que	SCONJ	que
li	DET	le
papes	NOUN	pas
Innocens	NOUN	innecon
estoit	VERB	estre
apostoiles	NOUN	apostle
de	ADP	de
Roume	PROPN	rome
,	PUNCT	,
et	CCONJ	et
Phelippes	PROPN	philippe
rois	NOUN	roi
de	ADP	de
Franche	PROPN	franche
,	PUNCT	,
uns	DET	un
autres	PRON	autre
Phelippes	PROPN	philippe
ert	VERB	estre
qui	PRON	qui
estoit	VERB	estre
empereres	NOUN	emperëor
d'	ADP	de
Alemaingne	PROPN	alemaigne
,	PUNCT	,
et	CCONJ	et
le	DET	le
incarnations	NOUN	incarnation
estoit	VERB	estre
de	ADP	de
.m.	DET	mil
et	CCONJ	et
cc.	DET	cume
et	CCONJ	et
.iij.	DET	trois
ans	NOUN	an
ou	CCONJ	ou
.iiij.	DET	quatre
,	PUNCT	,
que	SCONJ	que
uns	DET	un
prestres	NOUN	prestre
estoit	VERB	estre
,	PUNCT	,
maistres	NOUN	maître
Foukes	NOUN	fouc
avoit	VERB	avoir
a	ADP	a
non	NOUN	nom
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
de	ADP	de
Nuelli	PROPN	nul
,	PUNCT	,
une	DET	un
parroisse	VERB	paroisse
qui	PRON	qui
est	VERB	estre
en	ADP	en
l'	DET	le
evesquié	NOUN	evesque
de	ADP	de
Paris	PROPN	paris
.	PUNCT	.
Ichis	DET	ichis
prestres	NOUN	prestre
estoit	VERB	estre
molt	DET	moult
preudons	NOUN	prudence
et	CCONJ	et
molt	DET	moult
boins	ADJ	bon
clercs	NOUN	clerc
,	PUNCT	,
et	CCONJ	et
aloit	VERB	aler
preeschant	NOUN	présence
par	ADP	par
les	DET	le
teres	NOUN	terre
des	ADP.DET	de.le
crois	NOUN	croix
,	PUNCT	,
et	CCONJ	et
molt	DET	moult
de	ADP	de
gent	NOUN	gent
le	DET	le
sivoient	VERB	sivre
,	PUNCT	,
pour	ADP	pour
chou	PRON	ce
qu'	SCONJ	que
il	PRON	il
estoit	VERB	estre
si	ADV	si
preudons	NOUN	prudence
que	SCONJ	que
Damediex	PROPN	damnedeu
faisoit	VERB	faire
molt	DET	moult
grans	ADJ	grand
miracles	NOUN	miralt
pour	ADP	pour
lui	PRON	lui
;	PUNCT	;
et	CCONJ	et
molt	DET	moult
conquist	VERB	conquérir
chis	PRON	chis
prestres	NOUN	prestre
d'	ADP	de
avoir	VERB	avoir
a	ADP	a
porter	VERB	porter
en	ADP	en
le	DET	le
sainte	ADJ	saint
tere	NOUN	terre
d'	ADP	de
outre	ADP	outre
mer	NOUN	mer
.	PUNCT	.
Adont	ADV	adonc
si	ADV	si
fu	VERB	estre
croisiés	NOUN	croisir
li	DET	le
cuens	NOUN	conte
Thiebaus	PROPN	thiable
de	ADP	de
Champaingne	PROPN	champagne
et	CCONJ	et
Bauduins	PROPN	baudouin
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
de	ADP	de
Flandres	PROPN	flandres
,	PUNCT	,
et	CCONJ	et
Henris	NOUN	henri
ses	DET	son
freres	NOUN	frere
,	PUNCT	,
et	CCONJ	et
Loeis	PROPN	loyal
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
de	ADP	de
Blois	PROPN	blois
,	PUNCT	,
et	CCONJ	et
Hues	PROPN	hues
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
de	ADP	de
Saint	ADJ	saint
Pol	PROPN	paul
,	PUNCT	,
et	CCONJ	et
Symons	NOUN	simon
,	PUNCT	,
li	DET	le
cuens	NOUN	conte
de	ADP	de
Monfort	NOUN	monfort
,	PUNCT	,
et	CCONJ	et
Guis	PROPN	guis
ses	DET	son
freres	NOUN	frere
.	PUNCT	.
Aprés	ADP	après
si	ADV	si
nommerons	NOUN	nommer
les	DET	le
vesques	NOUN	vesque
qui	PRON	qui
y	ADV	y
furent	VERB	estre
.	PUNCT	.
Il	PRON	il
y	ADV	y
fu	VERB	estre
li	DET	le
vesques	NOUN	vesque
Nevelons	ADJ	nevelon
de	ADP	de
Sessons	PROPN	saison
,	PUNCT	,
qui	PRON	qui
molt	DET	moult
y	ADV	y
fu	VERB	estre
preudons	NOUN	prudence
et	CCONJ	et
vallans	NOUN	valoir
en	ADP	en
tous	DET	tout
commans	NOUN	comment
et	CCONJ	et
en	ADP	en
tous	DET	tout
besoins	NOUN	besoin
,	PUNCT	,
et	CCONJ	et
li	DET	le
vesques	NOUN	vesque
Warniers	PROPN	wernaitier
de	ADP	de
Troies	PROPN	trois
et	CCONJ	et
li	DET	le
vesques	NOUN	vesque
de	ADP	de
Hanetaist	PROPN	hanster
en	ADP	en
Alemaingne	PROPN	alemaigne
et	CCONJ	et
maistres	NOUN	maître
Jehans	PROPN	jean
de	ADP	de
Noion	DET	noint
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
eslis	NOUN	eslire
a	ADP	a
estre	VERB	estre
evesques	NOUN	evesque
d'	ADP	de
Acre	NOUN	acre
.	PUNCT	.
Et	CCONJ	et
si	ADV	si
y	ADV	y
fu	VERB	estre
li	DET	le
abbes	NOUN	abbé
de	ADP	de
Los	NOUN	los
en	ADP	en
Flandres	PROPN	flandres
,	PUNCT	,
qui	PRON	qui
estoit	VERB	estre
de	ADP	de
maisons	NOUN	maison
de	ADP	de
l'	DET	le
ordre	NOUN	ordre
de	ADP	de
Chistiax	ADJ	chastil
(	PUNCT	(
ichis	NOUN	ichis
abbes	NOUN	abbé
estoit	VERB	estre
molt	DET	moult
sages	ADJ	sage
hons	NOUN	hons
et	CCONJ	et
molt	DET	moult
preudons	NOUN	prudence
)	PUNCT	)
,	PUNCT	,
et	CCONJ	et
autres	PRON	autre
abés	NOUN	abé
et	CCONJ	et
autres	PRON	autre
clers	NOUN	cler
assés	ADV	assez
que	SCONJ	que
nous	PRON	nous
ne	ADV	ne
vous	PRON	vous
savons	VERB	savoir
mie	ADV	mie
tous	DET	tout
nommer	VERB	nommer
.	PUNCT	.
Et	CCONJ	et
des	ADP.DET	de.le
barons	NOUN	baron
qui	PRON	qui
y	ADV	y
furent	VERB	estre
,	PUNCT	,
nous	PRON	nous
ne	ADV	ne
les	DET	le
savons	VERB	savoir
mie	ADV	mie
tous	DET	tout
nommer	VERB	nommer
,	PUNCT	,
mais	NOUN	mais
une	DET	un
partie	NOUN	partie
vous	PRON	vous
en	ADP	en
savons	VERB	savoir
nous	PRON	nous
nommer	VERB	nommer
.	PUNCT	.
Il	PRON	il
y	ADV	y
fu	VERB	estre
d'	ADP	de
Aminois	PROPN	amenois
mesires	NOUN	messire
Pierres	NOUN	piere
d'	ADP	de
Amiens	PROPN	amiens
,	PUNCT	,
li	DET	le
biax	ADJ	bel
chevaliers	NOUN	chevalier
et	CCONJ	et
li	DET	le
preus	ADJ	preu
et	CCONJ	et
li	DET	le
vaillans	ADJ	vaillant
,	PUNCT	,
et	CCONJ	et
mesires	NOUN	messire
Engerrans	PROPN	engernor
de	ADP	de
Bove	NOUN	boel
,	PUNCT	,
lui	PRON	lui
quart	DET	cart
de	ADP	de
freres	NOUN	frere
:	PUNCT	:
li	DET	le
uns	DET	un
en	ADP	en
