Ch'	PRON	ce
est	VERB	estre
le	DET	le
vie	NOUN	vie
de	ADP	de
sainte	ADJ	saint
Baltelt	PROPN	baltre
roine	NOUN	roine
.	PUNCT	.
Beneois	PROPN	benëir
soit	VERB	estre
Nostres	DET	notre
Sires	NOUN	seignor
qui	PRON	qui
voulroit	VERB	vouloir
que	SCONJ	que
cascuns	DET	chascun
hom	NOUN	ome
fust	VERB	estre
saus	NOUN	sal
et	CCONJ	et
que	SCONJ	que
cascuns	DET	chascun
venist	VERB	venir
a	ADP	a
le	DET	le
connissanche	VERB	consaintre
de	ADP	de
se	PRON	se
verité	NOUN	vérité
.	PUNCT	.
Ses	DET	son
nons	NOUN	nom
doit	VERB	devoir
estre	VERB	estre
glorefiés	NOUN	glorefse
en	ADP	en
toutes	DET	tout
coses	NOUN	chose
,	PUNCT	,
car	CCONJ	car
il	PRON	il
fait	VERB	faire
des	ADP.DET	de.le
petiz	ADJ	petit
grans	ADJ	grand
et	CCONJ	et
des	ADP.DET	de.le
fous	NOUN	fous
saiges	ADJ	sage
et	CCONJ	et
des	ADP.DET	de.le
povres	ADJ	pauvre
riches	ADJ	riche
,	PUNCT	,
si	ADV	si
comme	SCONJ	comme
nous	PRON	nous
veons	VERB	vëoir
qu'	SCONJ	que
il	PRON	il
est	VERB	estre
aempli	VERB	amelin
en	ADP	en
ceste	DET	cest
glorieuse	ADJ	glorieux
roine	NOUN	roine
me	PRON	je
dame	NOUN	dame
sainte	ADJ	saint
Baltalt	PROPN	baltaut
,	PUNCT	,
de	ADP	de
la	DET	le
cui	PRON	cui
vie	NOUN	vie
nos	PRON	nos
volons	VERB	voloir
un	DET	un
peu	ADV	peu
parler	VERB	parler
a	ADP	a
l'	DET	le
onnor	NOUN	onor
et	CCONJ	et
a	ADP	a
la	DET	le
gloire	NOUN	gloire
Nostre	DET	notre
Seigneur	NOUN	seigneur
.	PUNCT	.
Cheste	NOUN	cheste
dame	NOUN	dame
fu	VERB	estre
nee	VERB	naistre
de	ADP	de
Sessoingne	PROPN	saisonne
et	CCONJ	et
estraite	VERB	estret
de	ADP	de
roial	ADJ	roial
lignie	NOUN	lignien
et	CCONJ	et
fu	VERB	estre
en	ADP	en
sa	DET	son
jonece	NOUN	joncee
ravie	VERB	ravier
de	ADP	de
mescreans	NOUN	mescrendre
et	CCONJ	et
fu	VERB	estre
par	ADP	par
le	DET	le
