Cil	PRON	cel
qui	PRON	qui
fist	VERB	faire
d'	ADP	de
Erec	PROPN	erec
et	CCONJ	et
d'	ADP	de
Enide	PROPN	enide
,	PUNCT	,
Et	CCONJ	et
les	DET	le
comandemanz	NOUN	comandement
d'	ADP	de
Ovide	ADJ	oidien
Et	CCONJ	et
l'	DET	le
art	NOUN	art
d'	ADP	de
amors	NOUN	amor
an	ADP	en
romans	NOUN	romanz
mist	VERB	metre
,	PUNCT	,
Et	CCONJ	et
le	DET	le
mors	NOUN	mors
de	ADP	de
l'	DET	le
espaule	NOUN	espaule
fist	VERB	faire
,	PUNCT	,
Del	ADP.DET	de.le
roi	NOUN	roi
Marc	PROPN	marc
et	CCONJ	et
d'	ADP	de
Ysalt	PROPN	issale
la	DET	le
blonde	ADJ	blont
,	PUNCT	,
Et	CCONJ	et
de	ADP	de
la	DET	le
hupe	NOUN	hupe
et	CCONJ	et
de	ADP	de
l'	DET	le
aronde	NOUN	aronde
Et	CCONJ	et
del	ADP.DET	de.le
rossignol	NOUN	rossignal
la	DET	le
muance	NOUN	muenement
,	PUNCT	,
.I.	DET	un
novel	ADJ	novel
conte	NOUN	comte
rancomance	NOUN	rencommancer
D'	ADP	de
un	DET	un
vaslet	NOUN	vaslet
qui	PRON	qui
an	ADP	en
Grece	ADJ	grece
fu	VERB	estre
Del	ADP.DET	de.le
linage	NOUN	lignage
le	DET	le
roi	NOUN	roi
Artu	PROPN	artu
.	PUNCT	.
Mes	CCONJ	mais
ainz	ADV	ainz
que	SCONJ	que
de	ADP	de
lui	PRON	lui
rien	NOUN	rien
vos	PRON	vos
die	VERB	dire
,	PUNCT	,
Orroiz	VERB	öir
de	ADP	de
son	DET	son
pere	NOUN	père
la	DET	le
vie	NOUN	vie
,	PUNCT	,
Dom	PRON	dont
il	PRON	il
fu	VERB	estre
et	CCONJ	et
de	ADP	de
quel	DET	quel
linage	NOUN	lignage
.	PUNCT	.
Tant	ADV	tant
fu	VERB	estre
preuz	ADJ	pro
et	CCONJ	et
de	ADP	de
fier	VERB	fïer
corage	NOUN	corage
Que	CCONJ	que
por	ADP	por
pris	NOUN	prendre
et	CCONJ	et
por	ADP	por
los	NOUN	los
conquerre	VERB	conquerre
Ala	VERB	aler
de	ADP	de
Grece	ADJ	grece
an	ADP	en
Engleterre	PROPN	angleterre
,	PUNCT	,
Qui	PRON	qui
lors	ADV	lors
estoit	VERB	estre
Bretaigne	PROPN	bretagne
dite	VERB	dire
.	PUNCT	.
Ceste	DET	cest
estoire	NOUN	estoire
trovons	NOUN	trover
escrite	VERB	écriter
,	PUNCT	,
Que	CCONJ	que
conter	VERB	conter
vos	PRON	vos
vuel	VERB	voloir
et	CCONJ	et
retraire	VERB	retraire
,	PUNCT	,
En	ADP	en
.i.	DET	un
des	ADP.DET	de.le
livres	NOUN	livre
de	ADP	de
l'	DET	le
aumaire	VERB	aumair
Monseignor	NOUN	seignor
saint	ADJ	saint
Pere	NOUN	père
a	ADP	a
Biauvez	PROPN	beauveur
;	PUNCT	;
De	ADP	de
la	DET	le
fu	VERB	estre
li	DET	le
contes	NOUN	comte
estrez	VERB	estre
Qui	PRON	qui
tesmoingne	VERB	tesmoignier
l'	DET	le
estoire	NOUN	estoire
a	ADP	a
voire	ADJ	voir
,	PUNCT	,
Por	ADP	por
ce	PRON	ce
fet	VERB	faire
ele	PRON	il
mialz	ADV	mieus
a	ADP	a
croire	VERB	croire
.	PUNCT	.
Par	ADP	par
les	DET	le
livres	NOUN	livre
que	SCONJ	que
nos	PRON	nos
avons	VERB	avoir
Les	DET	le
fez	VERB	faire
des	ADP.DET	de.le
anciens	ADJ	ancien
savons	VERB	savoir
Et	CCONJ	et
del	ADP.DET	de.le
siegle	NOUN	siecle
qui	PRON	qui
fu	VERB	estre
jadis	ADV	jadis
.	PUNCT	.
Ce	PRON	ce
nos	PRON	nos
ont	VERB	avoir
nostre	DET	notre
livre	NOUN	livre
apris	VERB	aprendre
Qu'	CCONJ	que
an	ADP	en
Grece	ADJ	grece
ot	VERB	avoir
de	ADP	de
chevalerie	NOUN	chevalerie
Le	DET	le
premier	ADJ	premier
los	NOUN	los
et	CCONJ	et
de	ADP	de
clergie	VERB	clergie
,	PUNCT	,
Puis	NOUN	puis
vint	VERB	venir
chevalerie	NOUN	chevalerie
a	ADP	a
Rome	PROPN	rome
Et	CCONJ	et
de	ADP	de
la	DET	le
clergie	VERB	clergie
la	DET	le
some	NOUN	some
,	PUNCT	,
Qui	PRON	qui
or	NOUN	or
est	VERB	estre
an	ADP	en
France	PROPN	france
venue	VERB	venir
.	PUNCT	.
Dex	PROPN	dieu
doint	VERB	doner
qu'	SCONJ	que
ele	PRON	il
i	ADV	i
soit	VERB	estre
maintenue	ADJ	maintenir
Et	CCONJ	et
que	SCONJ	que
li	DET	le
leus	NOUN	lieu
li	DET	le
abelisse	VERB	abelir
Tant	ADV	tant
que	SCONJ	que
ja	ADV	ja
mes	DET	mais
de	ADP	de
France	PROPN	france
n'	ADV	ne
isse	VERB	issir
L'	DET	le
enors	NOUN	onor
qui	PRON	qui
s'	DET	soi
i	ADV	i
est	VERB	estre
arestee	VERB	arester
.	PUNCT	.
Dex	PROPN	dieu
l'	DET	le
avoit	VERB	avoir
as	VERB	a.le
altres	PRON	autre
prestee	NOUN	prester
,	PUNCT	,
Car	CCONJ	car
des	ADP.DET	de.le
Grezois	PROPN	gregois
ne	ADV	ne
des	ADP.DET	de.le
Romains	PROPN	romain
Ne	CCONJ	ne
dit	VERB	dire
an	ADP	en
mes	DET	mais
ne	ADV	ne
plus	ADV	plus
ne	ADV	ne
mains	NOUN	main
,	PUNCT	,
D'	ADP	de
ax	PRON	il
est	VERB	estre
la	DET	le
parole	NOUN	parole
remese	VERB	remetre
Et	CCONJ	et
estainte	VERB	esteindre
la	DET	le
vive	ADJ	vif
brese	NOUN	brese
.	PUNCT	.
Crestiens	PROPN	crestiien
comance	VERB	comencier
son	DET	son
conte	NOUN	comte
,	PUNCT	,
Si	ADV	si
con	SCONJ	come
li	DET	le
livres	NOUN	livre
nos	PRON	nos
reconte	NOUN	reconter
,	PUNCT	,
Qui	PRON	qui
trez	NOUN	traire
fu	VERB	estre
d'	ADP	de
un	DET	un
empereor	NOUN	emperëor
Puissant	ADJ	puissant
de	ADP	de
richesce	NOUN	richece
et	CCONJ	et
d'	ADP	de
enor	NOUN	onor
,	PUNCT	,
Qui	PRON	qui
tint	VERB	tenir
Grece	ADJ	grece
et	CCONJ	et
Costantinoble	PROPN	costantinoble
.	PUNCT	.
Empereriz	NOUN	empererriz
ot	VERB	avoir
cointe	ADJ	cointe
et	CCONJ	et
noble	ADJ	noble
,	PUNCT	,
Don	PRON	dont
l'	DET	le
emperere	NOUN	emperëor
ot	VERB	avoir
.ii.	DET	deus
enfanz	NOUN	enfant
.	PUNCT	.
Mes	CCONJ	mais
ainz	ADV	ainz
fu	VERB	estre
li	DET	le
premiers	ADJ	premier
si	ADV	si
granz	ADJ	grant
Que	CCONJ	que
li	DET	le
autres	PRON	autre
nessance	NOUN	naistre
eüst	VERB	avoir
Que	CCONJ	que
li	DET	le
premiers	ADJ	premier
,	PUNCT	,
se	PRON	se
lui	PRON	lui
pleüst	VERB	plaire
,	PUNCT	,
Poïst	VERB	pöoir
chevaliers	NOUN	chevalier
devenir	VERB	devenir
Et	CCONJ	et
tot	DET	tot
l'	DET	le
empire	NOUN	empire
maintenir	VERB	maintenir
.	PUNCT	.
Li	DET	le
premiers	ADJ	premier
ot	VERB	avoir
non	NOUN	nom
Alixandres	PROPN	alixandre
,	PUNCT	,
Alis	PROPN	alis
fu	VERB	estre
apelez	VERB	apeler
li	DET	le
mandres	ADJ	pendre
.	PUNCT	.
Alixandres	PROPN	alixandre
ot	VERB	avoir
